time_seconds,mfcc_00,mfcc_01,mfcc_02,mfcc_03,mfcc_04,mfcc_05,mfcc_06,mfcc_07,mfcc_08,mfcc_09,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,delta_mfcc_00,delta_mfcc_01,delta_mfcc_02,delta_mfcc_03,delta_mfcc_04,delta_mfcc_05,delta_mfcc_06,delta_mfcc_07,delta_mfcc_08,delta_mfcc_09,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,delta_mfcc_14,delta_mfcc_15,delta_mfcc_16,delta_mfcc_17,delta_mfcc_18,delta_mfcc_19,zcr,spectral_flux,energy_norm,flux_norm,zcr_norm,is_flux_peak
1.43,-643.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.79701,-20.414104,-8.460719,-5.9970884,-3.8719947,-4.0317917,-3.0586858,-1.1444087,0.49679366,0.23562685,0.15378088,0.77261734,-0.3524403,0.53207695,-0.14246596,-1.3462065,-0.7418835,-0.6390878,-0.27978352,0.88652444,0.0,0.0,0.0,0.0,0.0,False
1.44,-643.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.437042,-12.091407,-1.7263303,-1.2164379,0.18136385,-0.77884364,-1.379269,-1.2694423,-0.03098305,-0.62786865,-1.0067784,-0.41885102,-0.80206835,-0.55722743,-1.0897563,-1.4404514,-1.6093929,-1.5351782,-0.9925357,0.48348865,0.0,0.0,0.0,0.0,0.0,False
1.45,-429.2265,5.3951874,0.6694633,6.991249,21.839926,-7.5703335,-25.30133,2.1210666,12.215246,9.850021,3.0324912,5.573821,-17.904583,9.665661,1.9799802,-4.4484196,9.258766,-3.7472029,-9.947174,10.380621,74.344986,-1.820195,3.4768908,2.5431745,1.7857939,0.8885076,0.20926932,-1.1142367,-2.0420175,-2.125044,-1.3854533,-0.29708734,-0.44434693,-0.6355628,-0.8863214,-1.8620282,-2.1896694,-1.6869808,-1.3004708,-0.9725599,0.045,0.06742285,0.012742022,0.9146063,0.33582094,False
1.46,-117.44075,-3.193512,6.1013985,2.4504952,6.9626226,4.1254187,-1.978867,7.7281327,20.562685,18.466728,4.865831,3.7007565,2.9387937,-3.1338842,-15.827417,-23.552258,-17.246931,-10.800451,-7.5918508,1.7386881,72.32418,8.724485,8.923582,5.333397,2.8368592,0.97694826,0.6707475,-1.1265104,-3.1784596,-3.4426494,-2.0055823,-1.0925494,-0.7050633,-0.41881528,-0.496396,-1.7614499,-2.3078206,-1.6703522,-1.116814,-1.825306,0.225,0.026994918,0.32781062,0.36619216,1.0,False
1.47,-98.995964,20.879725,26.474495,10.162266,9.831498,0.2993478,6.1911483,1.2597146,-1.7354275,-12.487323,-5.342275,-1.2303246,-8.515768,-4.355389,-0.71498597,-8.26416,-8.43823,-3.3469489,5.0002193,7.772401,52.685356,11.183988,11.002503,7.6106777,3.3032615,1.0151644,0.47747958,-2.5750127,-4.749995,-3.3801515,-2.0917568,-1.916952,-0.42840192,-0.09451374,-0.12272239,-1.2557542,-2.2626371,-2.1834748,-1.3955944,-1.9249277,0.2725,0.044099875,0.42657217,0.59822476,1.0,False
1.48,-149.18045,32.08298,36.90651,24.911442,23.75775,12.67721,-4.8151383,-16.160141,-8.956029,-10.937128,-14.191557,-9.196912,-3.573359,-6.169913,-8.348102,-2.3273082,-11.162842,-14.005958,-12.052219,-1.1054139,24.328604,13.066832,12.655582,8.903225,4.104785,1.3775896,-0.34524712,-3.753187,-5.882177,-3.5988214,-1.7598766,-2.009531,0.32296965,-0.59894896,-0.2060222,-0.08576668,-1.7403144,-1.8960718,-1.3197118,-2.5485518,0.14,0.08619469,0.5435722,1.0,1.0,True
1.49,-194.95586,52.896767,56.51081,31.519299,16.433998,9.403739,4.766506,-7.262803,-29.75856,-24.392265,-9.822014,1.315815,-0.92382884,-1.3203018,-1.920732,-15.63477,-15.667457,-10.873856,-11.756344,-18.262793,-12.8039665,15.049348,13.447052,9.89412,4.311865,0.7647559,-0.63087845,-4.3021913,-6.687073,-3.7215714,-1.7141494,-1.9182703,1.2102653,-0.5049568,0.13534945,0.32904714,-0.9067649,-1.3725495,-1.2246257,-2.8620985,0.04,0.08331709,0.691359,1.0,0.29850748,False
1.5,-225.51273,71.282074,66.56612,43.113007,21.35062,-0.7046056,1.0207827,-3.1551452,-17.39229,-22.29264,-13.527756,-11.075611,-10.443602,1.2982159,-1.1575989,-12.578082,-12.861047,-9.996977,-5.645692,-12.477735,-39.21238,16.556889,13.3977585,10.344853,4.8168216,0.5539977,-2.5934896,-4.9993696,-6.163357,-2.7902944,-1.1374004,-0.3510672,0.8426111,0.13527301,0.35803777,0.79660636,1.0961243,-0.73565495,-1.9556692,-3.082124,0.0275,0.053852994,0.8017979,0.73052806,0.2052239,False
1.51,-276.49384,81.72835,79.49101,63.94615,32.04014,5.1309357,-7.928244,-25.59483,-29.839132,-9.510685,-10.038938,-15.094152,-5.4556665,3.8606205,-0.8921095,-9.115813,-13.351684,-20.889687,-14.67997,-4.4828825,-43.0738,16.353037,12.929204,9.230206,4.197478,0.5443287,-2.8896866,-3.9181113,-4.689025,-1.5469316,0.044030618,1.1201572,1.5373356,0.13211863,-0.19377254,-0.027750162,0.38162753,-0.99314034,-2.2155254,-2.9895415,0.02,0.043272115,0.8743847,0.586996,0.14925374,False
1.52,-315.4278,93.510544,92.97614,65.16168,45.07699,11.276806,-19.352186,-27.938614,-30.708595,-16.105871,-6.27785,-7.890335,0.3010704,-7.605276,-7.9697385,-1.4303901,-9.532513,-14.104224,-13.03002,-13.463638,-42.093586,16.727211,12.032921,8.406775,3.4550893,-0.32867363,-2.9562624,-3.7386181,-2.944049,-1.102256,0.18611734,1.3005773,1.5288007,0.3990024,0.36150742,-0.26152474,0.32836592,-0.40952545,-1.3246763,-2.3209321,0.02,0.021325247,0.92667514,0.28928182,0.14925374,False
1.53,-364.9637,118.383286,103.29602,76.92732,47.42959,-0.53287566,-16.133802,-25.48572,-33.47647,-18.693542,-12.139607,-7.1053267,2.4151988,-0.5301838,-3.592101,-13.115593,-7.247243,-14.088493,-15.999471,-12.178389,-40.35898,16.346313,10.9874115,7.360617,3.0213048,-0.5066374,-3.6127677,-3.9451663,-1.2289939,-0.35743344,0.029766273,1.2579827,1.5567214,0.19069114,-0.07803862,0.27277473,0.01594553,-0.6495209,-1.4217383,-1.3370192,0.02,0.018583644,0.9641461,0.25209135,0.14925374,False
1.54,-402.6425,134.11047,115.67176,79.317665,36.455223,14.827954,-13.695288,-36.731094,-37.185455,-19.869047,-10.999798,6.2902036,6.5754795,-4.551242,-8.745352,-10.042786,-3.092414,-11.226027,-19.957314,-26.795944,-37.054607,15.022116,9.926592,5.960172,1.9275533,-0.40909538,-3.0157406,-3.343384,-1.3703129,-0.90120447,0.13091148,2.014693,1.8668145,0.46312472,0.09883443,-0.19632524,-0.7341071,-0.7264403,-1.493322,-1.5150441,0.02,0.010367094,0.98646134,0.14063197,0.14925374,False
1.55,-447.5237,151.35428,131.3435,79.5945,41.84117,8.824174,-14.950644,-26.776415,-45.710697,-33.388412,-7.729315,7.370949,2.576955,-1.756799,-0.7849169,-6.940316,-13.808878,-17.694872,-18.336195,-20.598549,-31.09906,13.1689825,8.249911,4.364079,0.7096639,-1.0895199,-2.2920048,-1.8856026,-0.40002528,-1.2994851,-0.03078556,1.740727,1.221476,0.84831583,0.2956289,-0.55786866,-1.2283212,-0.6068439,-0.89224243,-1.1698891,0.02,0.007941642,0.9985686,0.10773017,0.14925374,False
1.56,-480.47598,168.57008,130.77173,93.609055,45.129047,1.831452,-24.961786,-40.843506,-30.346743,-19.639938,-13.708133,-4.9097176,6.255808,4.164926,0.6915225,-13.038723,-14.041714,-16.11885,-19.50179,-25.084599,-24.487139,10.587591,6.3759723,3.476416,-0.21483701,-1.4354565,-1.7710031,-1.4498992,0.16576122,-0.35632133,0.10259226,0.8042093,0.49118632,1.1928654,0.44347534,-0.6195478,-1.5581951,-1.0840656,-0.7337854,-0.10010306,0.02,0.0062780627,1.0,0.08516334,0.14925374,False
1.57,-501.7995,180.16252,141.56763,92.69335,41.174675,-2.832271,-27.841108,-35.385117,-28.922632,-18.863636,-9.214561,0.7834501,4.317523,1.4352338,-4.3378453,-10.1323185,-15.924201,-18.34222,-19.13041,-17.472023,-17.47326,7.1540346,4.562287,2.4032488,0.07347075,-0.9679635,-1.8815541,-1.240194,0.38071197,-0.044052027,0.425042,0.3148288,0.32740933,0.8696071,0.20743254,0.00397803,-1.6029156,-1.1275235,-0.421937,0.42799613,0.0225,0.0062632645,1.0,0.0849626,0.16791047,False
1.58,-509.1885,177.01566,142.99786,96.06471,44.784092,1.5147833,-26.771667,-39.188072,-35.75673,-23.355244,-9.5697975,2.127203,7.2109165,4.4856796,-2.123207,-10.500235,-18.048256,-20.895273,-20.887627,-17.54602,-11.366615,4.3740277,2.753953,1.794435,0.5559115,-1.3284179,-1.6045251,-0.6637467,0.4197889,0.1379401,0.2586444,-0.32595482,0.18395849,0.89131206,0.21159874,-0.20829906,-1.3274804,-1.0524874,-0.23276478,1.1097878,0.02,0.0049867188,0.9989439,0.06764597,0.14925374,False
1.59,-509.78293,177.12973,142.81259,94.7742,43.86377,0.5084783,-28.07343,-39.463974,-36.04001,-23.538162,-8.8172,2.35919,6.8128443,4.3553905,-2.8289208,-11.424112,-18.31389,-21.548988,-20.718813,-16.750452,-5.7773004,2.142792,1.3447446,0.91677666,-0.08042863,-0.6261561,-0.93754095,-0.59092486,0.5203566,0.60987574,0.28669283,-0.0546907,0.11863367,0.2714402,-0.3624696,-0.18123837,-0.38617232,-0.43796003,-0.16534796,0.6859337,0.02,0.0029223885,0.99195296,0.039642863,0.14925374,False
1.6,-507.2785,179.60992,142.75922,92.27453,40.530987,-1.4653597,-27.201708,-35.822746,-31.210903,-19.705322,-7.5744605,0.8027916,3.6177704,1.3070543,-4.312834,-10.965492,-16.598701,-19.773376,-19.833584,-16.94273,-2.4136434,0.35842973,0.78754246,0.08859494,0.038217798,0.17104478,-0.03305165,0.15554383,-0.51056033,-0.38782918,0.333285,0.42723024,-0.006890011,0.08494465,-0.11554361,0.19418958,-0.19708127,-0.38789895,-0.114431955,0.5543761,0.02,0.0034764127,0.9832204,0.047158327,0.14925374,False
1.61,-510.27786,176.5701,142.62366,95.05464,44.549767,1.4046724,-27.213436,-38.83997,-35.729553,-23.473415,-8.823622,2.4793139,7.1878986,4.983917,-2.079317,-10.756617,-17.90712,-21.46967,-20.883554,-16.95705,-0.78368074,-0.4564804,-0.043480173,0.14126574,0.36480433,0.49472475,0.23103148,-0.078161746,-0.4372347,-0.41825092,-0.11979017,-0.061306246,0.059819702,0.23724355,0.23674324,0.098152906,0.03273042,-0.13389346,-0.10004072,-0.00039860408,0.0225,0.0042333393,0.972384,0.057426207,0.16791047,False
1.62,-510.679,176.0473,142.21596,94.78613,44.389206,1.2795298,-27.38803,-39.130295,-36.163055,-24.03487,-9.465578,1.8194177,6.5718374,4.4617987,-2.4756236,-11.018713,-18.055023,-21.553284,-20.975267,-17.131578,-0.27795613,-0.28636473,-0.18738404,-0.095673494,0.09720548,0.21405691,0.23192829,0.23740196,0.09194218,-0.07742338,-0.1544603,-0.23369327,-0.20301893,-0.022185136,0.12510948,0.2394029,0.30045468,0.17576176,0.06321888,-0.05646334,0.02,0.0027502514,0.96097195,0.037307784,0.14925374,False
1.63,-507.7693,179.03589,142.46315,92.23024,40.565353,-1.5276622,-27.400402,-36.0391,-31.27611,-19.551668,-7.3051424,0.98690784,3.5825367,1.1124644,-4.428459,-10.745436,-15.96241,-18.905197,-19.098244,-16.682617,-0.42369333,-0.48276165,-0.18231888,0.17787565,0.45382786,0.5439114,0.42854849,0.1713089,-0.1152167,-0.3197727,-0.3755333,-0.27931848,-0.08341978,0.13182834,0.29089713,0.34855053,0.30042067,0.17752205,0.029043356,-0.09862051,0.02,0.0049502966,0.94901824,0.0671519,0.14925374,False
1.64,-511.33432,175.41559,142.35141,95.85449,46.18525,3.3122451,-25.694908,-38.20475,-36.11449,-24.617725,-10.191426,1.4700044,6.9294734,5.5359817,-0.98486394,-9.573676,-17.067585,-21.205927,-21.157387,-17.516582,-0.502978,-0.5730555,-0.21791534,0.20342103,0.51925236,0.613276,0.47051936,0.17377172,-0.14243148,-0.35375538,-0.39395174,-0.2704891,-0.047978807,0.18646367,0.35781726,0.42475542,0.38427,0.26272732,0.100289725,-0.06412621,0.0225,0.0057205837,0.93602973,0.077601016,0.16791047,False
1.65,-512.10205,174.45294,141.7108,95.61408,46.280525,3.5723517,-25.473139,-38.180584,-36.356743,-25.101398,-10.828442,0.7887399,6.302538,5.0389376,-1.2999874,-9.680977,-16.980408,-20.99455,-20.953564,-17.486786,-0.52610934,-0.6158081,-0.27943802,0.13949546,0.48789865,0.6447976,0.56642497,0.29914722,-0.04356823,-0.3289761,-0.45700762,-0.3952784,-0.18454117,0.0848565,0.31295708,0.42845327,0.40977082,0.28293446,0.10136137,-0.07969999,0.02,0.0053964998,0.9232525,0.07320474,0.14925374,False
1.66,-510.21774,176.2085,141.25748,92.91582,42.59858,0.7720131,-25.94962,-36.0988,-32.801613,-21.868402,-9.449408,-0.16086337,3.7938514,2.4936419,-2.4699643,-8.915246,-14.793283,-18.599518,-19.547707,-17.622402,-0.6929413,-0.7974701,-0.32760593,0.23219655,0.6539001,0.7791267,0.58365434,0.17826335,-0.25038952,-0.5271342,-0.5614419,-0.37448975,-0.073334545,0.20886149,0.37385046,0.3918772,0.29676822,0.15246293,0.013948663,-0.09516779,0.02,0.0051293913,0.910237,0.06958135,0.14925374,False
1.67,-512.858,173.65588,141.62668,96.41456,47.806103,5.3971014,-23.877697,-37.24838,-36.273773,-25.752737,-11.860117,-0.17520584,5.782758,5.146819,-0.6099707,-8.632618,-15.87186,-20.09095,-20.417036,-17.358887,-0.59243774,-0.7048581,-0.35954946,0.06102613,0.39636242,0.5305628,0.43737856,0.18348013,-0.10833092,-0.31596833,-0.367771,-0.26412174,-0.065457866,0.14279331,0.28885704,0.33895415,0.29939464,0.20074978,0.07658348,-0.050335787,0.02,0.0053578415,0.8968882,0.07268033,0.14925374,False
1.68,-512.0355,174.2649,140.90555,94.3951,45.34404,3.7182133,-23.846743,-35.39024,-33.349773,-22.997963,-10.333626,-0.22397242,4.6609364,3.984293,-0.8325323,-7.505008,-13.737467,-17.82105,-18.929077,-17.156792,-0.42275035,-0.52314603,-0.3245458,-0.06898855,0.16044044,0.29509005,0.30460006,0.20500812,0.048771825,-0.098173045,-0.18224448,-0.18041693,-0.10437289,0.009296966,0.11683495,0.18440309,0.19756855,0.160951,0.0908789,0.0067020417,0.02,0.0042953785,0.8838951,0.05826778,0.14925374,False
1.69,-514.8869,171.16156,140.10661,96.082855,48.428413,6.4203005,-23.070702,-37.07965,-36.822426,-26.772533,-12.935718,-0.9285458,5.5367517,5.3583016,-0.15524876,-8.186112,-15.612576,-20.083553,-20.6408,-17.76905,-0.505396,-0.61065346,-0.3430977,-0.024868138,0.21647593,0.29716697,0.21234462,0.031643804,-0.14041615,-0.21752276,-0.17100757,-0.03717885,0.108223654,0.19249655,0.18214864,0.094958566,-0.01563344,-0.09255845,-0.10487893,-0.059851393,0.02,0.0028514327,0.8707744,0.03868033,0.14925374,False
1.7,-515.1953,170.76561,139.81323,95.909195,48.339622,6.346287,-23.203432,-37.31624,-37.162262,-27.17328,-13.335257,-1.2733634,5.2703714,5.159217,-0.32144457,-8.356471,-15.808072,-20.30091,-20.857407,-17.95614,-0.33844247,-0.4392166,-0.33659032,-0.20977974,-0.101870604,-0.03968614,-0.02321116,-0.029891841,-0.030610435,-0.007866637,0.03409718,0.07255472,0.08053202,0.043621086,-0.030113067,-0.11244901,-0.16798311,-0.17069247,-0.11562754,-0.020566685,0.02,0.0015798914,0.85769737,0.021431586,0.14925374,False
1.71,-511.91324,174.08209,139.86362,92.5004,43.1347,1.994724,-24.435268,-34.68089,-31.745363,-21.256569,-9.189142,-0.042972177,4.011117,3.004593,-1.5748955,-7.674019,-13.363996,-17.222828,-18.485516,-17.083256,-0.18483582,-0.28454667,-0.3398135,-0.39164606,-0.40042046,-0.3417896,-0.21879667,-0.061269887,0.08666706,0.18454443,0.21048269,0.16683033,0.075439185,-0.033431,-0.13213588,-0.20159185,-0.2311339,-0.21534275,-0.15243505,-0.04695848,0.02,0.0041543753,0.8449829,0.05635504,0.14925374,False
1.72,-514.82117,171.19156,139.97075,95.741165,47.925125,5.87888,-23.479153,-37.187862,-36.52396,-26.066555,-11.942743,0.13211961,6.4056873,5.8155365,-0.21409893,-8.703862,-16.373793,-20.771606,-20.934448,-17.44929,-0.15177765,-0.24263763,-0.31356126,-0.39306438,-0.4381371,-0.41367525,-0.30718178,-0.13599555,0.056398615,0.21444155,0.29017904,0.2609408,0.13789552,-0.038060118,-0.21111847,-0.3296375,-0.36165288,-0.30151623,-0.16715448,0.008206749,0.02,0.0062653488,0.8320933,0.084990874,0.14925374,False
1.73,-515.91284,169.71756,138.68399,94.70061,47.11956,5.2438765,-24.022861,-37.691376,-36.982307,-26.41988,-12.108633,0.2075508,6.7004776,6.212347,0.09503347,-8.68157,-16.765808,-21.567957,-21.97037,-18.45237,0.016463216,-0.076538086,-0.3256157,-0.596885,-0.74700946,-0.68429846,-0.4117626,-0.02551562,0.3296004,0.52494824,0.50256807,0.2945464,0.00091309944,-0.2601597,-0.40379155,-0.4070655,-0.30431515,-0.15658168,-0.015400823,0.09818748,0.02,0.0048705926,0.8195503,0.06607069,0.14925374,False
1.74,-512.3538,173.38052,138.94379,91.27717,41.618313,0.3177005,-26.031567,-35.91581,-32.41154,-21.33074,-8.883648,0.2409506,3.8225753,2.0216177,-3.4047184,-10.0938635,-15.886551,-19.292053,-19.653255,-17.13599,-0.13477427,-0.24037425,-0.36512044,-0.5015978,-0.57481176,-0.5305011,-0.3596484,-0.10457223,0.1563454,0.33920205,0.387629,0.2942805,0.10181,-0.11645548,-0.2867264,-0.36187968,-0.3338835,-0.2279596,-0.08437621,0.06047255,0.02,0.005046925,0.8072854,0.06846268,0.14925374,False
1.75,-514.97235,170.66647,138.67273,93.61145,45.352142,3.5257056,-24.976019,-37.49948,-35.757076,-24.687996,-10.552031,1.0591378,6.677425,5.526258,-0.8148469,-9.380278,-17.009008,-21.357964,-21.476383,-17.863918,-0.2444631,-0.35644963,-0.3835406,-0.4120683,-0.4194006,-0.3814436,-0.2833472,-0.1308764,0.044288445,0.19109322,0.25770006,0.21494454,0.073009215,-0.11860405,-0.28971264,-0.37861234,-0.35748422,-0.24140206,-0.07716246,0.080770746,0.0225,0.005603788,0.7947449,0.07601665,0.16791047,False
1.76,-514.66895,170.78032,138.00717,92.11865,43.443626,1.8860359,-25.714516,-37.062893,-34.36893,-22.975185,-9.264637,1.3795888,5.925422,4.054285,-2.3804562,-10.433363,-17.225243,-20.806133,-20.54057,-17.030336,-0.12822673,-0.24595872,-0.40306625,-0.5606695,-0.61742115,-0.5137134,-0.26312786,0.05113004,0.3131035,0.4264939,0.35753173,0.14820932,-0.10552187,-0.2989887,-0.36497772,-0.29889458,-0.15234861,-0.00088860194,0.09572722,0.11970708,0.02,0.0046227938,0.78285563,0.06270924,0.14925374,False
1.77,-514.122,171.16302,137.42911,90.53296,41.36325,0.12581599,-26.455349,-36.56111,-32.995667,-21.515121,-8.533491,0.9216732,4.371784,1.9722522,-4.2502327,-11.533796,-17.413729,-20.355682,-19.934305,-16.678585,-0.2815684,-0.38507614,-0.3479993,-0.29247883,-0.22453842,-0.1487413,-0.06880178,0.0096539175,0.07662048,0.11842149,0.122655615,0.085362434,0.016180519,-0.062449522,-0.122949965,-0.14398988,-0.11977434,-0.062153053,0.005758985,0.060927868,0.02,0.003090815,0.7710124,0.041927606,0.14925374,False
1.78,-515.8716,169.31769,137.14691,91.94435,43.728638,2.216416,-25.727127,-37.585114,-35.263176,-23.869991,-9.740764,1.5807285,6.772917,5.238788,-1.3051887,-9.850406,-17.2925,-21.4059,-21.356894,-17.709145,-0.4013326,-0.50192946,-0.3320399,-0.12574285,0.040792402,0.11805251,0.102836765,0.033621214,-0.03419698,-0.058673985,-0.03090822,0.025436286,0.07227388,0.081046045,0.048481215,-0.00391078,-0.04468883,-0.05169754,-0.024071027,0.019342009,0.02,0.003704409,0.75897795,0.05025115,0.14925374,False
1.79,-515.109,170.06807,137.08998,91.040436,42.412884,1.1868645,-25.862514,-36.62446,-33.530598,-22.078861,-8.66745,1.4530185,5.469468,3.269974,-3.1857004,-10.982308,-17.378595,-20.595757,-20.122322,-16.590109,-0.40057373,-0.5013807,-0.32950923,-0.11155904,0.07920195,0.18582475,0.1884003,0.10826435,-0.0050690332,-0.09734958,-0.1324109,-0.104512155,-0.03593362,0.0373656,0.083993725,0.090326995,0.06315896,0.02209708,-0.012902323,-0.031652354,0.02,0.003197497,0.74766517,0.04337477,0.14925374,False
1.8,-515.80115,169.14658,136.3296,90.51228,42.135876,1.1165528,-25.828718,-36.62104,-33.680725,-22.448503,-9.236732,0.7856357,4.847356,2.817402,-3.4191327,-11.045076,-17.395277,-20.707733,-20.418276,-17.060135,-0.54562277,-0.63675433,-0.29024965,0.12036438,0.42538053,0.5087508,0.35690555,0.05878245,-0.24081382,-0.4102888,-0.38907805,-0.20787431,0.035311494,0.22801176,0.29697365,0.23651241,0.100379184,-0.034567866,-0.11095015,-0.116578706,0.02,0.002425723,0.73626083,0.03290548,0.14925374,False
1.81,-517.1819,167.78174,136.43108,92.21617,44.76169,3.5004432,-24.760624,-37.3246,-35.77079,-24.8861,-10.827245,0.8322482,6.5667048,5.5107822,-0.8217954,-9.472733,-17.22927,-21.669655,-21.783169,-18.062546,-0.4950592,-0.5806814,-0.26986313,0.11021729,0.41443,0.534925,0.44368678,0.19951102,-0.08215345,-0.28149664,-0.32459956,-0.20973878,-3.3354758e-05,0.21121284,0.34402835,0.36321065,0.2845751,0.15661798,0.03045985,-0.064369835,0.02,0.004430757,0.7248127,0.06010422,0.14925374,False
1.82,-515.9038,169.10574,136.568,91.1138,43.064507,2.2269144,-24.741669,-35.74774,-33.12458,-22.184677,-9.121324,0.9568023,5.254336,3.5429263,-2.4190836,-9.915199,-16.315453,-19.82293,-19.798374,-16.70411,-0.5270681,-0.6133652,-0.26904908,0.15406558,0.49620152,0.63634145,0.5388593,0.2626165,-0.06945317,-0.32491225,-0.415545,-0.32738432,-0.11656186,0.123297386,0.30418867,0.3768158,0.34053633,0.23014349,0.090877816,-0.04269317,0.02,0.0058297417,0.71398866,0.07908177,0.14925374,False
1.83,-518.5425,166.13512,135.51282,92.208115,45.523483,4.64507,-23.701614,-36.721153,-35.774426,-25.411003,-11.62481,0.052031055,6.0256653,5.3063426,-0.7117031,-9.14586,-16.810501,-21.281466,-21.536787,-18.053646,-0.70107424,-0.80845284,-0.33519262,0.23426348,0.6722051,0.8144789,0.6267358,0.21144651,-0.24446386,-0.55458665,-0.61064166,-0.41897905,-0.08379532,0.24953355,0.46056125,0.4981096,0.38598454,0.19435927,-0.00258468,-0.15839879,0.02,0.005026903,0.7030129,0.068191074,0.14925374,False
1.84,-519.0036,165.67749,135.54483,92.78909,46.449024,5.5442133,-23.194435,-36.804775,-36.40632,-26.348454,-12.55209,-0.6191386,5.699665,5.2616224,-0.6137774,-9.021626,-16.69783,-21.153324,-21.367008,-17.88213,-0.55950725,-0.6714119,-0.3547071,0.046474077,0.39255962,0.56873363,0.5264886,0.2988804,-0.01573766,-0.29409936,-0.4356814,-0.3984143,-0.2091052,0.0535218,0.29362914,0.434777,0.44315645,0.33055273,0.14024605,-0.07364979,0.02,0.0049337596,0.6922041,0.06692757,0.14925374,False
1.85,-517.4565,167.15964,135.3117,90.81844,43.751953,3.647149,-23.051779,-34.323677,-32.387733,-22.27861,-9.844162,0.083194,4.796379,3.9237537,-1.095377,-7.9079146,-14.145107,-18.07419,-18.917564,-16.871632,8.470036,-0.7531993,-4.602267,-2.6141071,-0.9058275,0.7401591,1.5694193,1.6617335,1.091741,0.24994707,-0.53548664,-0.9611711,-0.9337629,-0.5083053,0.10161363,0.65653944,0.95522124,0.92331964,0.5988903,0.12061227,0.02,0.0055977814,0.68178535,0.07593517,0.14925374,False
1.86,-520.0756,164.44473,135.06683,93.28544,47.820335,7.416337,-21.334183,-35.430447,-35.798416,-26.512663,-13.234334,-1.4052265,5.238411,5.4269137,0.25969803,-7.5974073,-15.062986,-19.719173,-20.484524,-17.729628,28.299395,-3.6973941,-10.194039,-6.360093,-2.8908315,0.5717491,2.6492696,3.398252,2.8593094,1.6408625,0.28034565,-0.6743908,-0.98774636,-0.64492804,0.099653475,0.91907907,1.498126,1.6781213,1.4426987,0.9253077,0.02,0.005091216,0.67126906,0.0690635,0.14925374,False
1.87,-521.507,162.63577,133.82465,92.75456,47.891354,7.776532,-21.07361,-35.58191,-36.48038,-27.612343,-14.462723,-2.4200082,4.6930776,5.4196835,0.64905936,-7.102218,-14.784533,-19.88692,-21.15205,-18.764923,25.54042,-7.9917727,-16.097471,-10.798066,-5.8061934,-0.6812568,2.7193253,4.3433037,4.121963,2.7638092,0.96148604,-0.503775,-1.2051175,-0.9974577,-0.1225369,1.0194566,1.979945,2.4728763,2.3924303,1.8541213,0.02,0.0020698898,0.6610414,0.028078524,0.14925374,False
1.88,-519.1355,165.00925,133.76468,90.0672,43.74199,4.095259,-22.56285,-34.20287,-32.894352,-23.434418,-11.434001,-1.5781629,3.4312823,3.0922065,-1.3613089,-7.7696896,-13.874065,-17.94019,-19.099655,-17.420843,8.402906,-16.738005,-20.077644,-13.632174,-7.162369,-0.9832925,3.2240193,5.242475,5.1143084,3.602318,1.5470103,-0.1831271,-1.0752131,-0.960614,-0.069923684,1.1714004,2.2828765,2.928533,2.9652367,2.4785128,0.02,0.0018805522,0.65102875,0.025510116,0.14925374,False
1.89,-385.9573,161.61398,70.46314,53.392204,29.1394,11.1678095,-4.632513,-14.470455,-19.366344,-19.057867,-15.535519,-10.251553,-5.2908416,-1.8737512,-0.98967195,-2.6116488,-6.1536884,-10.287725,-13.736843,-15.398298,-6.684854,-22.753454,-21.796602,-14.881063,-7.682691,-1.1329818,3.3759513,5.5226593,5.4577556,3.9391892,1.8615144,0.08245718,-0.8720478,-0.83905804,-0.021011712,1.181266,2.3150222,3.040177,3.193245,2.8163033,0.02,0.0075483466,0.64072275,0.10239503,0.14925374,False
1.9,-189.7732,118.50077,33.706505,25.701252,12.308765,5.6032276,-0.11478655,-2.4483817,-3.2738218,-2.4601772,-1.3875117,-0.32605922,0.08553704,-0.03519869,-0.7781482,-1.8570645,-3.0881982,-4.049799,-4.582906,-4.573325,-19.563192,-25.8841,-21.275908,-14.747689,-7.6536193,-1.3483562,3.1531973,5.3961883,5.529313,4.176073,2.1924777,0.39625022,-0.6491618,-0.7412974,-0.02246266,1.1335803,2.2815979,3.0558603,3.2692568,2.9402661,0.01,0.06258365,0.45291373,0.84896135,0.07462687,True
1.91,-448.3436,84.272766,3.1793246,0.07067707,-7.6383624,-8.548103,-9.123936,-7.572402,-6.031064,-4.250005,-3.180358,-2.5137963,-2.3451078,-2.2004771,-2.0740793,-1.8324938,-1.611491,-1.3539438,-1.1749877,-1.037292,-30.553513,-26.454992,-18.520424,-12.895092,-6.556316,-1.1888459,2.6893802,4.605426,4.7768517,3.688809,2.0768573,0.5873948,-0.3095002,-0.45287755,0.07075302,0.9799717,1.9359317,2.633225,2.899396,2.7115357,0.0025,0.031227585,0.0114163365,0.42360926,0.018656718,False
